"103161"	3
"103162"	1
"103169"	11
"103173"	12
"103190"	6
"103194"	3
"103203"	1
"103205"	37
"103210"	3
"103213"	114
"103225"	18
"103262"	2
"103274"	19
"103280"	59
"103281"	2
"103289"	6
"103296"	118
"103305"	6
"103308"	54
"103313"	1
"103327"	12
"103338"	93
"103343"	2
"103344"	6
"103364"	4
"103368"	2
"103371"	149
"103382"	2
"103387"	14
"103394"	84
"1034"	8
"103410"	37
"103416"	6
"103418"	20
"103419"	7
"103430"	6
"103434"	3
"103444"	10
"103473"	2
"10348"	1
"103480"	3
"103493"	3
"103507"	3
"103526"	1
"10354"	3
"103545"	2
"10355"	1
"103590"	12
"103596"	3
"103598"	3048
"103600"	35
"10361"	159
"103619"	1
"10362"	2
"103627"	5
"103629"	1
"103653"	24
"103660"	849
"103680"	4
"103691"	1
"103712"	12
"103726"	16
"103729"	487
"103756"	56
"103772"	2
"103774"	1
"103779"	4
"103806"	6
"103818"	3
"10382"	3
"103830"	5
"103835"	3
"103856"	2
"103859"	199
"10386"	52
"103868"	15
"103875"	10
"103883"	634
"103886"	100
"103895"	4
"103902"	309
"103906"	1
"10391"	1663
"103936"	1
"103957"	9
"103966"	2
"10397"	28
"103979"	5
"10399"	1
"1040"	2
"104010"	19
"104040"	13
"104042"	138
"104048"	90
"104056"	3
"104057"	1
"104069"	1
"104072"	5
"104106"	6
"104107"	1
"104109"	17
"10411"	16
"10412"	6
"104127"	27
"104132"	16
"104142"	4
"104147"	317
"104149"	3
"104169"	3
"104172"	72
"104181"	5
"104191"	12
"104196"	16
"104212"	11
"104219"	5
"104222"	18
"104227"	2
"104231"	7
"104237"	2
"104249"	2
"104269"	25
"104274"	215
"104277"	3
"104285"	29
"10430"	2
"104300"	2
"104304"	19
"104305"	18
"104308"	11
"104310"	7
"104312"	2
"104325"	1
"104329"	1
"104334"	127
"104340"	5
"104355"	4
"104360"	5
"104366"	2
"104383"	3
"104394"	1549
"104397"	9
"104417"	10
"104426"	42
"104434"	1
"104442"	1
"104478"	21
"104492"	2
"104515"	2
"104569"	7
"104578"	1
"104579"	24
"10459"	4
"104612"	1
"104615"	3
"104623"	5
"10465"	3
"104652"	4
"104662"	3
"104672"	3
"104684"	2
"104685"	2
"104705"	36
"104708"	2528
"104717"	9
"104723"	12
"104731"	2
"104742"	4
"104748"	40
"104782"	351
"104787"	5
"1048"	261
"10480"	2
"104804"	88
"104840"	3
"104858"	43
"104862"	1
"10487"	2
"104873"	9
"104885"	2
"104890"	7
"104892"	2
"104906"	10
"104908"	20
"104912"	5
"10493"	2
"104938"	3
"10496"	83
"104992"	4
"104994"	48
"105005"	3
"105030"	16
"105058"	14
"105064"	1
"105069"	101
"105070"	2
"105074"	3
"105079"	21
"105084"	2
"105123"	2
"105127"	31
"105131"	3
"105141"	3
"105155"	2
"105156"	3
"105166"	3
"105177"	55
"105182"	4
"105191"	1
"105207"	2
"105212"	8
"105253"	1
"105269"	3
"105287"	5
"105314"	6
"105321"	12
"105332"	7
"105341"	28
"105352"	9
"105356"	1
"105373"	2
"105378"	1
"105412"	290
"105424"	2
"105445"	1
"105448"	18
"105460"	5
"105471"	3
"105474"	1
"105476"	13
"105477"	2
"105481"	4
"10549"	4
"105508"	27
"105529"	49
"105550"	4
"105576"	38
"105606"	2
"105624"	2
"105632"	2
"105635"	3
"105645"	2
"105647"	21
"105648"	7
"105652"	2
"105664"	1
"105671"	6
"105679"	5
"105695"	1
"10570"	79
"105716"	463
"105717"	142
"10572"	1
"105723"	27
"105728"	3844
"105730"	8
"105737"	16
"105738"	302
"105745"	4
"105746"	6
"10578"	2
"105783"	7
"105792"	183
"105799"	146
"105806"	2
"105809"	130
"10581"	25
"105811"	7
"105812"	1
"10582"	4
"105824"	3
"105845"	12
"105857"	23
"105868"	8
"105876"	1
"105877"	281
"105880"	2
"105886"	5
"105893"	3
"1059"	4
"105920"	14
"105923"	13
"105924"	5
"105947"	7
"105950"	5
"105956"	2
"105966"	27
"105975"	16
"105989"	1
"106002"	34
"106006"	24
"106034"	31
"106037"	1
"106043"	5
"106044"	5
"106060"	2
"106077"	3
"106089"	164
"106108"	1
"10611"	3
"106119"	5
"106144"	4
"106150"	1
"106173"	2
"106176"	1
"106194"	3
"10620"	111
"106202"	2
"106204"	43
"106216"	3
"10623"	43
"10624"	15
"106248"	10
"10625"	33
"106253"	32
"106256"	5
"106260"	1
"10628"	11
"106280"	97
"106296"	288
"106303"	265
"10631"	54
"106323"	1
"106328"	9
"10633"	18
"106362"	1
"106371"	73
"106373"	6
"106376"	1
"106402"	99
"106413"	9
"106419"	41
"106422"	1
"106456"	1
"106460"	20
"106467"	7
"106472"	3
"106507"	21
"106548"	6
"106550"	112
"106555"	2
"106565"	3
"106566"	31
"106572"	151
"106582"	7
"106588"	3
"106603"	2
"106614"	1
"106620"	4
"106624"	72
"106631"	18
"106637"	4
"106638"	1
"106640"	1
"106648"	1
"106655"	2
"10666"	5
"106663"	10
"106665"	3
"106676"	2
"106681"	277
"106686"	61
"106693"	2
"106704"	2
"106706"	2
"106713"	1
"10672"	1
"106730"	817
"106734"	4
"106736"	35
"106742"	8
"106749"	1
"106757"	1
"106765"	5
"106767"	6
"106785"	5
"106786"	2
"106832"	2
"106833"	2
"106843"	30
"106849"	1
"106852"	144
"106854"	1
"106875"	77
"106881"	2
"106897"	518
"106907"	1
"10693"	3
"10696"	1
"106960"	12
"106975"	8
"106986"	111
"107026"	3
"107034"	30
"107053"	39
"107066"	861
"107068"	4
"107082"	33
"107091"	2
"107098"	1
"107099"	21
"107106"	1
"107151"	1314
"107154"	11
"107159"	1
"107164"	1
"107178"	15
"107186"	7
"107188"	1
"1072"	25
"107222"	9
"107225"	12
"107240"	5
"107249"	146
"10725"	10
"107251"	5
"107256"	3
"107265"	124
"107266"	3
"107270"	3
"107280"	41
"107346"	1
"107351"	3
"107357"	1
"10736"	3
"107364"	2
"107375"	1
"107379"	97
"107380"	1
"107396"	3
"107398"	633
"107401"	1
"107403"	6
"107404"	7
"107405"	2
"107409"	69
"10743"	19
"107432"	252
"107435"	8
"107442"	14
"10747"	4
"107474"	11
"107477"	2
"107494"	7
"107513"	1
"107531"	55
"10754"	47
"107552"	29
"107555"	49
"107562"	575
"107583"	1
"107606"	3
"107607"	6
"107635"	8
"107639"	14
"10764"	14
"107648"	3
"107650"	54
"107661"	3
"107677"	9
"107696"	8
"107706"	2
"10771"	2
"107710"	4
"107714"	2
"107726"	3
"107741"	4
"107747"	1
"107777"	2
"107813"	19
"107841"	5
"107842"	1
"107846"	1
"107848"	50
"107857"	68
"107893"	2
"107898"	227
"107931"	21
"107945"	40
"107946"	5
"107953"	3
"10797"	6
"107976"	3
"107981"	1
"107994"	103
"107996"	170
"108000"	118
"108012"	44
"10803"	10
"108032"	3
"108034"	56
"108040"	1
"10808"	7
"108086"	3
"108087"	6
"108089"	113
"108143"	9
"108148"	80
"108153"	2
"10816"	2
"108168"	6
"108179"	61
"10818"	4
"108181"	1
"108204"	1
"108224"	9
"108229"	7
"108234"	2
"108247"	8
"108254"	3
"108255"	4
"108260"	1
"108261"	1
"108274"	2
"108277"	1
"108280"	1
"108294"	152
"108306"	5
"108311"	42
"108312"	3
"108322"	90
"108332"	5
"108341"	3
"108372"	5
"108393"	2
"108399"	1
"108414"	2
"108416"	1
"108429"	14
"108433"	14
"108436"	5
"108444"	3
"108448"	3
"108453"	1
"108468"	1
"108484"	58
"108491"	2
"108503"	40
"108521"	18
"108537"	6
"108551"	1
"108556"	61
"108557"	2
"108559"	3
"108571"	2
"10860"	2
"108611"	4
"10863"	5
"108631"	1
"108636"	1
"10864"	2
"108651"	29
"108663"	4
"108668"	6
"108687"	3
"10869"	9
"108703"	443
"10871"	7
"108721"	117
"108733"	1
"108763"	1
"108778"	1
"108801"	2
"108806"	20
"108809"	34
"10881"	11
"108818"	3
"108821"	121
"108835"	22
"108844"	3
"108849"	2
"108873"	3
"108876"	139
"108879"	8
"108902"	31
"108908"	2
"108916"	6
"108925"	4
"108928"	2
"10893"	1
"108957"	1
"108962"	53
"108971"	7
"108997"	248
"109002"	1
"109013"	3
"109021"	2
"109042"	4
"109053"	2
"109057"	3
"109065"	3
"109070"	3
"109076"	2
"109077"	6
"109078"	144
"109092"	4
"109105"	91
"109107"	7
"109117"	2
"109133"	4
"109134"	120
"109141"	626
"109146"	431
"109148"	207
"109166"	1
"109168"	1
"109173"	4
"109175"	3
"109178"	27
"109180"	5
"109186"	1
"109213"	1
"109215"	10
"109225"	82
"109257"	3
"109258"	52
"109259"	4
"109285"	3
"109298"	20
"109304"	1
"109316"	2
"109319"	1
"109329"	32
"109345"	3
"109347"	1
"109351"	14
"109355"	35
"109361"	33
"109370"	1
"109382"	4
"10940"	39
"109401"	1
"109413"	1
"109430"	19
"109434"	3
"109441"	152
"109444"	5
"109460"	9
"109474"	15
"109539"	4
"10954"	8
"10955"	1
"109553"	6
"109560"	187
"10958"	12
"109597"	1
"109603"	4
"109610"	1
"109615"	26
"109643"	1
"109644"	1
"109666"	1
"109674"	9
"109678"	1
"109697"	198
"109723"	11
"109731"	8
"109743"	2
"109745"	14
"109748"	1
"109750"	1
"109758"	43
"109759"	5
"109777"	2
"109782"	6
"109793"	3
"109804"	6
"109811"	4
"109816"	2
"109827"	1162
"109828"	1
"10983"	79
"109834"	77
"109837"	1
"109838"	3
"109848"	1
"109865"	2
"109875"	1
"109883"	7
"109905"	10
"109917"	2
"109925"	12
"109936"	1
"109952"	1
"109975"	4
"109984"	3
"10999"	114
"109999"	1
"110"	7
"110001"	2
"110019"	27
"110023"	21
"110029"	56
"110032"	6
"110046"	18
"110053"	2
"110075"	4
"110078"	40
"110081"	2
"110092"	1
"110094"	4
"110103"	1745
"110109"	3
"110119"	73
"110121"	2
"110130"	24
"110164"	7
"110182"	1
"110202"	1
"110204"	11
"11022"	7
"11023"	14
"110243"	1440
"110254"	2
"110269"	7
"110279"	12
"110287"	2
"110298"	3
"110300"	2
"110312"	1
"110325"	5
"110329"	2
"110339"	63
"110340"	10
"110342"	39
"110370"	5
"110371"	3
"110372"	2
"110381"	19
"110390"	113
"110395"	81
"110396"	2
"110404"	150
"110414"	72
"110424"	2
"110437"	6
"110443"	1
"110466"	15
"110522"	4
"110554"	3
"110564"	13
"110574"	5
"110581"	20
"110583"	18
"110608"	2
"110614"	2
"11062"	1
"110622"	3
"110661"	2
"110668"	12
"110689"	8
"1107"	1
"11072"	71
"110749"	1
"110750"	4
"110767"	5
"110781"	4
"110798"	37
"110816"	8
"110823"	3
"110847"	150
"110849"	4
"110877"	31
"110881"	18
"110901"	6
"110902"	2
"110915"	37
"110931"	3
"110938"	6
"110944"	14
"110954"	33
"110956"	1
"110960"	4
"110966"	874
"110972"	45
"11098"	7
"110988"	8
"11099"	42
"110992"	1
"110997"	1
"111003"	6
"111009"	4
"111013"	209
"111014"	17
"111027"	3
"111033"	12
"111034"	1
"111038"	273
"111043"	35
"111044"	3
"111057"	3
"111073"	8
"111075"	404
"111079"	6
"111085"	89
"111090"	148
"111107"	900
"111109"	2
"111125"	2
"111139"	4
"111146"	12
"111155"	866
"111164"	6
"111170"	6
"111183"	208
"11119"	1
"111192"	3
"11120"	3
"111209"	9
"111211"	15
"111217"	15
"11122"	9
"111228"	87
"111249"	108
"111253"	8
"111259"	1
"111281"	4
"111319"	51
"111326"	2
"111337"	46
"111352"	31
"111362"	27
"111373"	2
"111374"	189
"111375"	6
"111379"	24
"11138"	264
"111380"	22
"111384"	72
"111391"	4
"111404"	5
"111445"	2
"111451"	24
"111464"	1
"11147"	11
"111490"	9
"111520"	2
"111532"	5
"111540"	4
"111556"	1
"111559"	3
"111569"	14
"111588"	75
"111589"	3
"111602"	2
"111641"	14
"111664"	9
"111672"	3
"111676"	58
"11168"	4
"11170"	7
"111719"	27
"111722"	54
"111732"	5
"111757"	3
"111767"	6
"111768"	2
"111770"	11
"111784"	1
"111787"	4
"111797"	3
"111817"	9
"111822"	2
"111848"	17
"111852"	4
"111862"	17
"111873"	2
"111897"	2
"111912"	1
"111917"	2
"111947"	28
"111949"	51
"111952"	6
"111968"	53
"112000"	3
"112006"	20
"112023"	1
"112027"	68
"112028"	3
"112072"	1
"112075"	7
"112082"	12
"112101"	2
"112103"	9
"112110"	2
"112116"	5
"112127"	3
"112141"	1
"112176"	2
"112181"	2
"112192"	6
"112199"	4
"1122"	38
"112201"	1
"112202"	1
"112209"	5
"11221"	3
"112237"	9
"112244"	7
"112253"	180
"112267"	292
"112271"	1
"112278"	265
"11228"	5
"112281"	2
"11229"	1
"112303"	2
"112307"	1
"11231"	1
"112336"	57
"112346"	13
"112359"	5
"112382"	20
"112398"	1
"112405"	1
"112416"	54
"112417"	6
"112426"	7
"112427"	2
"112428"	53
"112435"	3
"112455"	2
"112471"	6
"112480"	2
"112494"	7
"112530"	3
"112531"	1
"112556"	119
"112557"	2
"112562"	4
"112567"	3
"112570"	1
"112577"	6
"112587"	374
"11259"	1
"112598"	4
"112606"	2
"112608"	9
"112616"	10
"112621"	3
"112626"	30
"112632"	8
"112640"	3
"112661"	42
"112667"	2
"112668"	1
"112677"	4
"112680"	30
"112690"	4
"112718"	4
"112719"	40
"112728"	27
"112743"	1
"11275"	33
"112756"	1
"112760"	1
"112772"	15
"11279"	7
"112794"	2
"112802"	158
"11281"	58
"112819"	2
"112824"	9
"11283"	2
"112840"	2
"112849"	77
"112854"	2
"112861"	3
"112869"	27
"112880"	1
"112882"	13
"112887"	622
"112901"	2
"112902"	1
"112917"	33
"112925"	70
"112932"	56
"112937"	6
"112944"	5
"112958"	125
"112975"	2
"112978"	21
"11299"	34
"113"	6
"113009"	2
"113014"	2
"113027"	3
"113038"	5
"113046"	12
"113069"	30
"113071"	3
"113082"	10
"113083"	14
"113094"	30
"11310"	2
"113108"	2
"11311"	3
"11312"	1
"113123"	26
"113150"	1
"113155"	24
"113169"	9
"113174"	2
"113176"	12
"113209"	1
"113213"	6
"113220"	3
"113226"	6
"11323"	65
"113230"	2
"113231"	6
"113232"	10
"113234"	5
"113243"	2
"113252"	9
"113272"	4
"113273"	4
"113275"	2
"113277"	40
"113299"	10
"113319"	8
"113333"	67
"113336"	9
"11334"	3
"113346"	4
"113363"	36
"113374"	2
"11338"	43
"11340"	23
"113400"	2
"113409"	2
"113422"	13
"113423"	3
"113433"	26
"113436"	4
"113440"	68
"113457"	25
"11348"	3
"113495"	1
"113496"	1
"113500"	2
"113530"	2
"113571"	3
"113577"	1
"113579"	3
"113586"	3
"113610"	1
"113623"	868
"113635"	5
"113642"	426
"113650"	3
"113652"	36
"113656"	2
"113672"	51
"113690"	285
"113693"	12
"113704"	1
"113715"	96
"113719"	37
"11372"	1
"113725"	2
"113731"	34
"11375"	3
"113752"	167
"113783"	25
"113790"	3
"113791"	10
"113800"	27
"113815"	266
"113819"	2
"113822"	3
"113823"	4
"113855"	1
"113868"	787
"113869"	20
"113875"	5
"113888"	10
"113893"	2
"113902"	13
"113906"	2
"11391"	109
"113918"	89
"113919"	1413
"113926"	3
"113932"	9
"113942"	1
"113946"	1
"113949"	1
"113951"	1047
"113962"	422
"113975"	2
"113976"	2
"113983"	1
"113997"	1
"114"	7
"114010"	6
"114032"	1
"114033"	1
"114035"	6
"114041"	4
"114054"	4
"114058"	13
"114075"	1
"114089"	48
"114091"	5
"114104"	4
"114133"	73
"114140"	2
"114143"	1
"114144"	6
"114204"	15
"114206"	7
"114215"	47
"114218"	23
"114234"	4
"114277"	5
"114291"	13
"114295"	1
"114297"	387
"114308"	1
"11431"	1
"114324"	5
"114326"	27
"11433"	27
"114331"	93
"114343"	55
"114344"	5
"11435"	137
"114360"	13
"114385"	2
"114386"	4
"114387"	31
"114406"	121
"114411"	4
"114412"	1
"114423"	10
"114424"	2
"11443"	1
"114453"	3
"114457"	4
"114465"	1
"114497"	3
"114509"	4
"114526"	138
"11453"	25
"114531"	2
"114535"	9
"114542"	21
"114549"	12
"114553"	7
"114556"	3
"114563"	12
"114576"	57
"114577"	65
"114580"	2
"114588"	1
"114589"	6
"114595"	2
"11460"	202
"114602"	3
"114621"	1
"114622"	1
"114624"	1
"114628"	22
"114636"	2
"114642"	45
"114643"	24
"114644"	65
"114655"	64
"114657"	44
"114660"	40
"114665"	8
"114682"	153
"114689"	5
"114697"	1
"114730"	1
"114731"	6
"11474"	47
"114755"	2
"11477"	38
"114770"	2
"114791"	2
"1148"	13
"114811"	3
"114817"	4
"114830"	12
"114839"	3
"114847"	2
"114882"	55
"114884"	189
"114894"	980
"114911"	2
"114920"	26
"114921"	14
"114927"	84
"11494"	20
"114958"	199
"114961"	2
"114974"	12
"114978"	3
"114982"	1
"114992"	7
"115051"	1
"115062"	1
"115068"	17
"11507"	219
"115091"	8
"115098"	2
"115105"	1
"115123"	5
"115135"	3
"115136"	1
"115138"	75
"115139"	114
"115149"	35
"115154"	118
"115161"	1
"115181"	1
"115190"	1
"115193"	1
"115198"	2
"115199"	3
"11520"	21
"115211"	762
"115214"	303
"115221"	377
"11524"	16
"115241"	4
"115246"	3
"11527"	2
"115290"	14
"115311"	3
"115313"	2
"115335"	2
"115336"	204
"115337"	769
"115357"	10
"115365"	36
"11537"	2
"115370"	2
"115377"	2
"115386"	75
"11539"	17
"115411"	9
"115423"	1
"115437"	1
"115455"	1
"115472"	1
"115485"	5
"115512"	219
"115536"	2
"115548"	129
"11556"	1
"115575"	29
"115598"	14
"115613"	8
"115632"	183
"115637"	74
"115643"	42
"115662"	2
"115678"	4
"115687"	2
"115688"	2
"115705"	2
"11576"	2
"115762"	2
"115771"	9
"115820"	1962
"115835"	4
"115875"	3
"11588"	54
"115885"	2
"115907"	1
"115908"	4
"115928"	71
"115932"	2
"115953"	3
"115966"	3
"115973"	5
"11598"	2
"115983"	12
"115987"	2
"115988"	3
"116004"	1
"11602"	131
"116022"	2
"116030"	1
"116050"	2
"116056"	1
"116064"	58
"116069"	3
"116072"	1
"116089"	5
"116090"	3
"116103"	1
"116112"	17
"116130"	34
"116139"	4
"116151"	1
"116163"	219
"116171"	1
"116192"	16
"116194"	87
"11620"	2
"116208"	28
"116211"	4
"116229"	1
"11623"	15
"116250"	3
"116258"	4
"116262"	63
"116264"	2
"116266"	13
"116285"	2
"116295"	90
"116307"	16
"116319"	1178
"116324"	6
"116325"	13
"116327"	244
"116365"	45
"116372"	1
"116374"	2
"116375"	6
"116378"	1
"11639"	75
"116392"	109
"116414"	3
"116423"	1
"116429"	3
"116431"	48
"116434"	2
"116439"	392
"116460"	2
"116461"	34
"116473"	572
"116475"	47
"116485"	6
"11650"	16
"116512"	2
"116519"	10
"116534"	9
"116544"	6
"11655"	2
"116574"	6
"116582"	2
"116587"	172
"116597"	48
"116599"	208
"116602"	3
"116617"	2
"116623"	9
"116625"	2
"116629"	3
"116631"	3
"116654"	1
"116661"	39
"116663"	8
"116667"	2
"116684"	229
"116687"	6
"1167"	2
"116700"	18
"116706"	35
"116718"	10
"116719"	119
"11672"	1
"116729"	1
"116735"	4
"116736"	1
"116748"	3
"116766"	39
"116778"	17
"116785"	1
"116803"	142
"116808"	5
"116833"	2
"116843"	1
"116857"	4
"116861"	10
"116889"	2
"116890"	3
"11691"	4
"116926"	55
"116930"	612
"116931"	21
"116937"	1
"116941"	7
"116943"	1
"116968"	17
"116971"	1
"116974"	2
"116980"	3
"117009"	180
"11701"	5
"11703"	4
"117047"	2
"117048"	1
"117063"	2
"117081"	1
"117106"	3
"117115"	10
"117117"	4
"117118"	1
"117125"	18
"117135"	2
"117137"	2
"117146"	2
"117159"	1
"117179"	196
"117181"	2
"117188"	6
"11719"	2
"117192"	839
"1172"	4
"117209"	7
"117212"	28
"117221"	29
"117224"	7
"117241"	34
"117255"	9
"117260"	6
"117267"	12
"117297"	10
"117303"	2
"117307"	104
"117308"	1
"117315"	4
"117317"	2
"11732"	2
"117324"	4
"117325"	21
"117326"	1
"117329"	2
"117350"	4
"117440"	2
"117442"	26
"117465"	1
"11747"	50
"117472"	10
"117474"	2
"117486"	8
"11750"	5
"117507"	17
"11756"	4
"11757"	1
"117584"	8
"117603"	2
"117610"	7
"117621"	1
"117651"	2
"117657"	53
"117672"	2
"117690"	1
"117700"	3
"117704"	16
"117723"	3
"11774"	32
"117741"	19
"117742"	1
"117749"	69
"117753"	3
"117755"	20
"117764"	200
"117769"	4
"11777"	6
"117783"	4
"117788"	21
"117789"	618
"117798"	12
"117805"	6
"117813"	22
"117820"	2
"117840"	9
"117854"	8
"117861"	28
"117869"	2
"117889"	51
"117909"	42
"117911"	26
"117923"	1
"117934"	10
"117944"	4
"117949"	3
"117962"	3
"117968"	3
"117970"	2
"117975"	1
"117976"	25
"117981"	50
"117985"	2
"117987"	6
"11801"	1
"118012"	1
"118015"	7
"118029"	5
"118041"	252
"118056"	245
"118067"	2
"118076"	3
"118092"	3
"118102"	6
"11811"	1
"118117"	64
"118119"	6
"11813"	1
"118133"	4
"118135"	2
"118139"	2
"118152"	83
"118153"	16
"118189"	1
"118196"	296
"118201"	848
"118216"	1
"118232"	1
"118235"	13
"118255"	47
"118283"	5
"118303"	202
"118319"	1
"118327"	2
"118334"	2
"118354"	404
"118358"	72
"118365"	5
"118371"	65
"118383"	356
"118386"	8
"118390"	88
"118408"	1
"118413"	3
"118424"	1
"118431"	10
"118433"	26
"118482"	2
"118490"	82
"118498"	2
"118503"	1
"118507"	2
"118510"	7
"11852"	3
"118540"	137
"118548"	1
"118582"	22
"118585"	1
"118611"	4
"118620"	11
"118624"	1
"118636"	2
"118645"	29
"118647"	95
"11865"	6
"118666"	90
"118668"	1940
"118674"	157
"118678"	111
"1187"	2
"118701"	3
"118708"	1
"118729"	1
"118732"	12
"118775"	3
"118790"	3
"118798"	2
"11881"	10
"118811"	7
"118814"	2
"11882"	5
"118825"	2
"118829"	1
"11883"	21
"118831"	21
"118832"	221
"11885"	8
"118853"	51
"118857"	20
"118860"	3
"118861"	9
"11887"	51
"118871"	6
"118873"	16
"118876"	76
"11888"	3
"118881"	23
"118901"	6
"118911"	6
"118947"	3
"118949"	3
"118985"	1
"118988"	9
"118991"	4
"118992"	3
"118997"	996
"119006"	6
"119023"	8
"119028"	2
"119045"	1
"119050"	23
"119078"	5
"119086"	39
"119091"	1
"119099"	1
"119100"	3
"119104"	4
"119130"	3
"119138"	246
"119145"	5
"119146"	1
"119157"	5
"119158"	7
"119162"	9
"119168"	4
"119204"	1
"119210"	2
"119215"	3
"11922"	3
"119225"	5
"11928"	1
"119291"	2
"119302"	77
"119314"	18
"119316"	2
"119334"	6
"119354"	24
"119373"	19
"119387"	27
"119392"	8
"119404"	2
"119411"	9
"119416"	2
"119421"	8
"119423"	3
"119425"	3
"119430"	8
"119439"	360
"119443"	23
"119483"	379
"119492"	5
"11952"	172
"119521"	10
"119532"	1
"119538"	7
"119561"	4
"119566"	1
"119580"	150
"119591"	5
"119635"	3
"119639"	3
"119642"	5
"119647"	35
"11966"	1
"119661"	45
"119678"	3
"119686"	53
"119715"	5
"119751"	3
"119755"	93
"119765"	23
"119789"	2
"119799"	2
"119843"	1
"119860"	2
"119870"	1
"119887"	5
